category,date_end,date_peak,date_start,duration,duration_extreme,duration_moderate,duration_severe,duration_strong,index_end,index_peak,index_start,intensity_cumulative,intensity_cumulative_abs,intensity_cumulative_relThresh,intensity_max,intensity_max_abs,intensity_max_relThresh,intensity_mean,intensity_mean_abs,intensity_mean_relThresh,intensity_var,intensity_var_abs,intensity_var_relThresh,n_events,rate_decline,rate_onset,time_end,time_peak,time_start
Moderate,1984-06-21,1984-06-19,1984-06-17,5,0,5,0,0,902,900,898,10.402344919893324,119.32999733276668,1.1553548128855695,2.1255380312251297,23.9099994655699,0.2771290260638004,2.0804689839786645,23.865999466553337,0.2310709625771139,0.03025433545788644,0.04127953395842984,0.03159914310644397,36,0.11294161304474741,0.27960792052536976,724448,724446,724444
Moderate,1984-07-08,1984-07-07,1984-07-04,5,0,5,0,0,919,918,915,10.231257213773368,116.76999738998711,0.935677398440923,2.1623291083375413,23.4399994760752,0.3046774125448195,2.0462514427546736,23.353999477997423,0.1871354796881846,0.09092327458167296,0.10669582696194999,0.08979160642525065,36,0.24682128658301514,0.06709372588732927,724465,724464,724461
Moderate,1984-10-24,1984-10-23,1984-10-19,6,0,6,0,0,1027,1026,1022,9.219180456869545,128.4599971286952,2.013516084026623,1.831348932673233,21.7199995145202,0.6270322440492855,1.536530076144924,21.409999521449198,0.33558601400443716,0.21464243813304915,0.23173259934551482,0.20999811516023809,36,0.2864634551925131,0.1616936681968476,724573,724572,724568
Moderate,1989-02-05,1989-02-03,1989-02-01,5,0,5,0,0,2592,2590,2588,12.69017300347602,125.75999718904501,2.6688709080880777,2.7458046129355296,25.3599994331598,0.7415483705218477,2.538034600695204,25.151999437809003,0.5337741816176156,0.21251019143312042,0.18925115164482248,0.21515873290357157,36,0.2843675400759366,0.2550187448552904,726138,726136,726134
Moderate,1989-05-09,1989-05-06,1989-05-05,5,0,5,0,0,2685,2682,2681,10.68054628219884,126.4299971740692,1.5185160950906962,2.1852314449801113,25.3599994331598,0.36083870161202114,2.136109256439768,25.28599943481384,0.30370321901813924,0.048287350456435556,0.041279533958425055,0.04174744049463135,36,0.09239681909990997,0.21436623828446125,726231,726228,726227
Moderate,1996-11-22,1996-11-21,1996-11-18,5,0,5,0,0,5439,5438,5435,8.913932085482127,111.649997504428,1.2569677138400692,1.9238531517021542,22.4999994970858,0.3739354755128623,1.7827864170964254,22.3299995008856,0.25139354276801384,0.14326333528227472,0.15046593962725793,0.14451408431304807,36,0.2813661479217136,0.12813687492089088,728985,728984,728981
Moderate,1996-12-08,1996-12-02,1996-11-26,13,0,13,0,0,5455,5449,5443,25.9472366012301,297.1499933581798,4.318709580888676,2.2072842304109592,23.0699994843453,0.5390322460161947,1.9959412770176999,22.85769179678306,0.3322084292991289,0.11699240856990724,0.18081668367339687,0.1027452856304903,36,0.04960550579878824,0.07573351210525231,729001,728995,728989
Moderate,1996-12-23,1996-12-21,1996-12-18,6,0,6,0,0,5470,5468,5465,13.206813844527488,141.1799968443811,2.607967683642972,2.4679470261406102,23.809999467805,0.7000161133856686,2.2011356407545812,23.529999474063516,0.43466128060716197,0.2586699104717061,0.2889636590771492,0.25569979662676856,36,0.27910281078813454,0.22640909742805654,729016,729014,729011
Moderate,1998-09-01,1998-08-30,1998-08-26,7,0,7,0,0,6087,6085,6081,9.690063766348082,149.6899966541678,0.8551290131444809,1.4533839540068634,21.4399995207787,0.194225802110374,1.3842948237640118,21.384285236309687,0.12216128759206869,0.051794293005224895,0.05900535990418164,0.052280556657697534,36,0.07169252483496535,0.03455769742163876,729633,729631,729627
Moderate,1998-09-10,1998-09-08,1998-09-06,5,0,5,0,0,6096,6094,6092,8.210326840389598,107.57999759539962,1.7691612507787262,2.1467297129694387,22.0199995078146,0.8581612711411353,1.6420653680779196,21.515999519079923,0.35383225015574526,0.2869939875800964,0.2833090122320599,0.28432775031898616,36,0.3269863963169534,0.38855219961516596,729642,729640,729638
