category,date_end,date_peak,date_start,duration,duration_extreme,duration_moderate,duration_severe,duration_strong,index_end,index_peak,index_start,intensity_cumulative,intensity_cumulative_abs,intensity_cumulative_relThresh,intensity_max,intensity_max_abs,intensity_max_relThresh,intensity_mean,intensity_mean_abs,intensity_mean_relThresh,intensity_var,intensity_var_abs,intensity_var_relThresh,n_events,rate_decline,rate_onset,time_end,time_peak,time_start
Moderate,1999-05-28,1999-05-22,1999-05-21,8,0,8,0,0,6356,6350,6349,27.373527336256736,208.4799953401089,2.8732515486810044,3.675752161686603,26.399999409914,0.6430774049809145,3.421690917032092,26.059999417513612,0.35915644358512555,0.1391588773318542,0.2115419532847245,0.16023924437057072,6,0.11189084370074198,0.4207757837167681,729902,729896,729895
Moderate,1999-08-06,1999-07-20,1999-07-20,18,0,16,0,0,6426,6409,6409,46.222337010038665,417.8799906596541,2.0253031805373602,2.763252404245595,23.6699994709343,0.24345805907444173,2.5679076116688146,23.215555036647448,0.11251684336318668,0.13237660866340967,0.2821193975370917,0.08298166196848446,6,0.04251386836713199,0.428812751456789,729972,729955,729955
Moderate,2008-04-18,2008-04-14,2008-04-09,10,0,10,0,0,9604,9600,9595,33.751373990110466,267.6999940164386,6.354735341831496,3.793311920900205,27.1899993922561,1.0573806215269563,3.3751373990110465,26.76999940164386,0.6354735341831497,0.371351340967217,0.3731487555593257,0.3750258239869938,6,0.2233463619025697,0.19809997699120335,733150,733146,733141
Moderate,2010-09-30,2010-09-29,2010-09-26,5,0,5,0,0,10499,10498,10495,11.695927046848887,110.44999753124998,2.858503161913813,2.5685070073720944,22.3199995011091,0.814948368881236,2.3391854093697773,22.089999506249995,0.5717006323827626,0.1939892646560452,0.19483325769245782,0.21020494473789153,6,0.36122751643790946,0.19231759989579647,734045,734044,734041
Moderate,2011-03-05,2011-02-28,2011-02-24,10,0,10,0,0,10655,10650,10646,58.291655144249695,290.9499934967608,12.860322293194539,6.4837090881712065,29.7399993352592,1.868058022761769,5.82916551442497,29.09499934967608,1.286032229319454,0.5373403332778006,0.5186569077671074,0.4607715170778122,6,0.3597212784044304,0.38526476028978646,734201,734196,734192
Moderate,2014-09-04,2014-08-31,2014-08-30,6,0,6,0,0,11934,11930,11929,11.766121660049357,131.4999970607459,1.5603612554458053,2.155626895744092,22.129999505356,0.4411999901384718,1.961020276674893,21.916666176790983,0.26006020924096757,0.14727082846153292,0.16569717658488925,0.13581516822509565,6,0.1418438508141726,0.24234307346591422,735480,735476,735475
