missing,seas,thresh
False,21.651968012805312,23.49149947492405
False,21.682336802671262,23.527983345076315
False,21.713042391605484,23.56740269903393
False,21.743707102552527,23.606822052991554
False,21.774076781070367,23.640725278040208
False,21.803643118274966,23.67333818053706
False,21.832256820647927,23.70369301856825
False,21.86015515824527,23.73572527591679
False,21.88767759609095,23.766047855884192
False,21.915059626937193,23.796370435851593
False,21.9420604261204,23.824886564246466
False,21.96853532749462,23.853305918449955
False,21.994888469299376,23.885370433862292
False,22.021294523390868,23.921063981451578
False,22.047961790972384,23.956322045179633
False,22.07479139807011,23.992483334693944
False,22.1015779378204,24.027483333911633
False,22.12904389305064,24.060676881556795
False,22.156979435540656,24.09020913896121
False,22.18534801768893,24.119467202823365
False,22.214240150411626,24.150354298907178
False,22.243791380534006,24.184096233636858
False,22.27402420665999,24.218580103833826
False,22.305007943637406,24.25338655466874
False,22.336312483948976,24.289225263545102
False,22.36800003322738,24.32564461756978
False,22.40006170495365,24.364483326379087
False,22.432480614741777,24.40409622871947
False,22.464760006182374,24.445838163270338
False,22.496317812284076,24.484547839824465
False,22.52695764097805,24.51945106485077
False,22.55652575548644,24.553644612473583
False,22.58561310931953,24.587515579458444
False,22.61419482022427,24.618451062637952
False,22.64253126320594,24.650289771603724
False,22.670959237332802,24.68122525478322
False,22.699268132105722,24.709934931560866
False,22.727476609214484,24.738225253509178
False,22.755685086323247,24.762031704589962
False,22.784412536138795,24.78574138147936
False,22.81372560755327,24.809483316432566
False,22.843437683668675,24.834999444894493
False,22.873053785379405,24.860547831420217
False,22.902253998003186,24.88458008894757
False,22.93093434926829,24.905451056223
False,22.95910994625693,24.92635428156223
False,22.987251774473553,24.94990266813266
False,23.01526563681727,24.97370911921345
False,23.04305111562392,25.0004187960358
False,23.070147889211807,25.02861234379272
False,23.096054757912054,25.053870407744288
False,23.120242085195116,25.080096213609707
False,23.142900931218467,25.106709116240665
False,23.164562709815424,25.13264459953193
False,23.18540070810554,25.157644598973132
False,23.205239861665472,25.179515566226215
False,23.22374070547127,25.19706395293076
False,23.24087302535848,25.215063952528425
False,23.256290247087993,25.22670911355846
False,23.28372293109226,25.230483307022485
False,23.296903416001598,25.229838145746584
False,23.30976043162109,25.229192984470682
False,23.3222095560207,25.22854782319478
