category,date_end,date_peak,date_start,duration,duration_extreme,duration_moderate,duration_severe,duration_strong,index_end,index_peak,index_start,intensity_cumulative,intensity_cumulative_abs,intensity_cumulative_relThresh,intensity_max,intensity_max_abs,intensity_max_relThresh,intensity_mean,intensity_mean_abs,intensity_mean_relThresh,intensity_var,intensity_var_abs,intensity_var_relThresh,n_events,rate_decline,rate_onset,time_end,time_peak,time_start
Moderate,1988-08-05,1988-08-04,1988-08-03,3,0,3,0,0,2408,2407,2406,4.177828929989744,65.5399985350668,0.6770322429315918,1.56648978992175,22.0199995078146,0.3994838620385259,1.3926096433299147,21.8466661783556,0.2256774143105306,0.1411435070800442,0.1319932628711901,0.14772514952238722,94,0.4796803708061752,0.26284131051472076,725954,725953,725952
Moderate,1988-11-07,1988-10-25,1988-10-23,16,0,15,0,0,2502,2489,2487,19.257469577559814,339.5599924102425,2.8819999355822645,1.554869777740393,21.4699995201081,0.5692257937284282,1.2035918485974884,21.222499525640156,0.18012499597389153,0.16372310054066708,0.14656482879502236,0.18051906265465895,94,0.053251641992947844,0.26304807018902066,726048,726035,726033
Moderate,1989-02-15,1989-02-03,1989-01-31,16,0,14,0,0,2602,2590,2587,31.573851600321163,395.45999116078025,8.596709485267866,2.7458046129355296,25.3599994331598,1.3134193254814548,1.9733657250200727,24.716249447548766,0.5372943428292416,0.44046833787740086,0.3900941305599506,0.4420636597019056,94,0.09871888164665364,0.4206979632007979,726148,726136,726133
Moderate,1989-02-23,1989-02-23,1989-02-21,3,0,3,0,0,2610,2610,2608,5.572292597390291,74.9999983236193,1.226129004851913,1.9254367293793742,25.0899994391948,0.4816128924609302,1.8574308657967638,24.99999944120643,0.408709668283971,0.06505960748688581,0.08286535077887411,0.0679024401808153,94,0.8808379790676142,0.1554342807166634,726156,726156,726154
Moderate,1989-05-18,1989-05-17,1989-05-04,15,0,13,0,0,2694,2693,2680,27.230265098278654,372.91999166458845,6.5332256604225805,2.2551079208020752,25.1399994380772,0.8733548191886591,1.8153510065519103,24.86133277763923,0.43554837736150537,0.35259157646011546,0.3894417570175665,0.3477101804969899,94,0.5833445765521587,0.1033351741535116,726240,726239,726226
Moderate,1989-06-08,1989-06-06,1989-05-24,16,0,16,0,0,2715,2713,2700,26.39441334410121,384.83999139815603,4.642967638157323,1.969401004589752,24.1899994593114,0.6421290179053969,1.6496508340063256,24.052499462384752,0.2901854773848327,0.1894851004194991,0.25459526135100047,0.19075931131537274,94,0.2259825773713729,0.04421629030520422,726261,726259,726246
Moderate,1989-09-04,1989-09-03,1989-09-02,3,0,3,0,0,2803,2802,2801,3.399176143697243,63.2099985871464,0.43251611936475953,1.2030027279317537,21.1399995274842,0.21425805972710776,1.1330587145657478,21.0699995290488,0.1441720397882532,0.0834256276505802,0.09201448955561715,0.08635520564506237,94,0.1437820993366934,0.109233387173069,726349,726348,726347
Moderate,1989-09-14,1989-09-10,1989-09-09,6,0,6,0,0,2813,2809,2808,7.853911670181283,126.8699971642344,1.633677382839167,1.4590100091552394,21.3099995236844,0.42825805494383573,1.3089852783635472,21.144999527372402,0.27227956380652785,0.08366873070031385,0.09742518279356774,0.08899237388941324,94,0.09463708231650496,0.2477354131658546,726359,726355,726354
Moderate,1989-11-22,1989-11-20,1989-11-19,4,0,4,0,0,2882,2880,2879,6.563285199429046,88.8099980149418,2.3752257533612138,1.7624028753854653,22.3099995013326,0.7186451452273275,1.6408212998572616,22.20249950373545,0.5938064383403034,0.1230092638614984,0.13553135865492386,0.12089701748480132,94,0.1802395765276131,0.3542741115753844,726428,726426,726425
Moderate,1992-01-30,1992-01-28,1992-01-28,3,0,3,0,0,3681,3679,3679,5.226439943608273,72.6199983768165,0.9427096563481037,1.887518841663823,24.3199994564056,0.46083869937681854,1.7421466478694245,24.206666125605498,0.3142365521160346,0.12915985953728656,0.10338708048423247,0.13016869505381795,94,0.1596628418946743,1.067581065624875,727227,727225,727225
