missing,seas,thresh
False,21.65537476200175,23.038483356017508
False,21.684536051672524,23.075967226147423
False,21.713538331897517,23.11254787049107
False,21.742299491241624,23.14706399875183
False,21.77093552839889,23.178741417398616
False,21.799645856854585,23.209515610259146
False,21.82850932965356,23.23874141605751
False,21.857529205186083,23.26777367347311
False,21.886424610209815,23.298031737312915
False,21.914815320920113,23.326838188281947
False,21.942678797046085,23.3521930264249
False,21.970129165584304,23.376063993633277
False,21.997125408209445,23.398193025396722
False,22.023674679133034,23.419967218458414
False,22.050068336076272,23.44164463732873
False,22.076519531741635,23.463870443283554
False,22.102879382975804,23.48870915240578
False,22.129928432140623,23.518063990459332
False,22.158127878248933,23.5492252800854
False,22.187361423221937,23.58167689226328
False,22.21722702587318,23.616741407608554
False,22.247504109987947,23.654096245483284
False,22.277806605343176,23.693547857504694
False,22.308339677322817,23.732063985676053
False,22.339076072856077,23.770451081592228
False,22.3699955899232,23.806902693680698
False,22.400817355281852,23.841547854196644
False,22.43125788897747,23.875096240543552
False,22.46147294206555,23.905999465659256
False,22.491726444158964,23.93767688430605
False,22.52216176443013,23.97038656099429
False,22.55251041151979,24.002967205427353
False,22.582769127037658,24.034386559563785
False,22.612733935752058,24.0665801072313
False,22.642355961808747,24.099031719409172
False,22.671607834729375,24.129805912269703
False,22.700492161226155,24.15974139547156
False,22.729424060221053,24.189870427056192
False,22.75812331014979,24.220644619916722
False,22.786615326456573,24.249354296694367
False,22.81481343595989,24.27825752185478
False,22.8429906917654,24.307612359908326
False,22.87147097786717,24.33799945600331
False,22.90044784264796,24.370193003670828
False,22.929381696677027,24.402644615848704
False,22.95793888078946,24.435031711898986
False,22.9864315487743,24.465934937014694
False,23.01432336959107,24.49367687187848
False,23.04121877465951,24.516257516535052
False,23.066826463888376,24.536709128981144
False,23.091157515804618,24.556322031768566
False,23.114436107659667,24.57503170876973
False,23.13676259787422,24.592063966453544
False,23.158189120692793,24.60593493388544
False,23.178617272728857,24.6180639658724
False,23.198394398386508,24.627934933393703
False,23.21735301640524,24.634709126790675
False,23.235276117992246,24.640709126656567
False,23.252372891803653,24.646322029756913
False,23.282789313411183,24.655483319874726
False,23.29587370542892,24.656773642426533
False,23.30807246696792,24.657741384340387
False,23.319555034322867,24.65909622301978
False,23.330348777972127,24.65851557787147
False,23.340442619388742,24.657870416595568
False,23.34965343703884,24.659483319785323
False,23.357629976449996,24.6622575132717
False,23.363755750180783,24.66374138420628
False,23.368568392627793,24.66380590033387
False,23.372084847420485,24.663354287440736
False,23.37473848046642,24.663289771313146
False,23.376343563519498,24.66258009390965
False,23.37682189521295,24.661031706847485
False,23.37626080040633,24.657805900467974
False,23.37505454432381,24.65470912634364
False,23.373217463882625,24.650773642560637
False,23.370530595255815,24.64399944916367
False,23.367359529833045,24.63303170747333
False,23.36384894014286,24.619225256169024
False,23.36029077795455,24.604580095206046
False,23.357047376267513,24.589483321349938
False,23.354548190920966,24.574838160386957
False,23.352885760198916,24.56051558006193
False,23.35200534314463,24.54535429007823
False,23.3518815243139,24.53470912902584
False,23.35215522909762,24.52832203239441
False,23.352578168156263,24.52670912920466
False,23.353250048232482,24.5264510646943
False,23.35404118539303,24.526773645332252
False,23.35545793348779,24.52903170979791
False,23.357635189874443,24.53232203230501
False,23.360343563877123,24.538515580553675
False,23.363454674918692,24.545805902971367
False,23.366970478033327,24.553547838282192
False,23.370519516728848,24.562386547762056
False,23.373785075469808,24.570838160476374
False,23.376774974392873,24.579547837701053
False,23.3796097739385,24.587934934287777
False,23.3824361016694,24.59548332121583
False,23.385048678997777,24.602386546867983
False,23.387793546971615,24.608967191882183
False,23.390724794869605,24.614192998216993
False,23.393815052213366,24.619096223913854
False,23.39681537798534,24.623805901227936
False,23.399309349907437,24.62851557854202
False,23.401356922360858,24.632838159090564
False,23.403017398048735,24.635031707428627
False,23.403959072840326,24.638451062190907
False,23.40383916407794,24.64458009431198
False,23.402689603986335,24.65277364251594
False,23.40053841472194,24.66180590037857
False,23.396895534386292,24.669225255051444
False,23.39151397699599,24.67432202913107
False,23.384363765360437,24.67832202904166
False,23.375488561909414,24.682580093462615
False,23.36457034775137,24.683870416014422
False,23.351725773258412,24.68316073861093
False,23.33708647739794,24.679225254827927
False,23.321167285834566,24.672451061430955
False,23.30421388119558,24.661999448761335
False,23.285722516343338,24.64909622324329
False,23.265488564368102,24.63567686870453
False,23.2437661797119,24.620644610976008
False,23.220874684622387,24.604644611333637
False,23.197173153708693,24.5850962246738
False,23.172973740759858,24.561483321975786
False,23.148702643224812,24.536580096725967
False,23.124276446312322,24.511096226327833
False,23.09953288218634,24.485418807546928
False,23.074415906533996,24.459612356510846
False,23.04896396836063,24.433676873219582
False,23.022878599116375,24.40754784154555
False,22.996088114215034,24.381096229233563
False,22.968241259184147,24.354515584666398
False,22.939493785079232,24.328128488482
False,22.910232136987762,24.300063972980254
False,22.880569706891563,24.270451070416353
False,22.85018717254297,24.241999458149074
False,22.819062376888052,24.21316074911625
False,22.787406463617128,24.184515588466198
False,22.75526114012579,24.15593494394374
False,22.722455015085192,24.124451073679708
False,22.68922790602012,24.091870429246658
False,22.655719272034656,24.05722526873072
False,22.62184895672785,24.020451076004296
False,22.587817025263043,23.982193012343302
False,22.55378053205184,23.942644626130498
False,22.519729701923396,23.901934949621076
False,22.48614677663949,23.86070914409093
False,22.452565806389757,23.82077366111259
False,22.4187906360792,23.783676887748218
False,22.38518425038527,23.746902695021795
False,22.35200080374998,23.70806398621249
False,22.319243554563624,23.66870914838246
False,22.286376823463776,23.6295478589352
False,22.253079333168607,23.593289795229502
False,22.219354342068396,23.559999473392953
False,22.185253332729605,23.528902699894473
False,22.151027852882024,23.498257539289124
False,22.117158840931335,23.46870915285281
False,22.083373895449927,23.439354314799264
False,22.049592860036853,23.41032205738367
False,22.015970834069563,23.38167689673362
False,21.982176113417307,23.352709155445613
False,21.948715051929963,23.322644639988575
False,21.91569647984296,23.29258012453154
False,21.883014173633097,23.26419302839184
False,21.85076001990633,23.237354319314313
False,21.819119746908758,23.21193496504377
False,21.788337082233493,23.187547868814672
False,21.758320790952634,23.163160772585574
False,21.72900896365082,23.13787045057021
False,21.700458296318953,23.11496722527569
False,21.672395735851385,23.093354322532974
False,21.64451629691768,23.07322529072483
False,21.616872765440416,23.053676904064993
False,21.589438422619274,23.033805936767205
False,21.562112910033566,23.01412851785219
False,21.534960743810878,22.993612389278496
False,21.507470356676883,22.97232206717373
False,21.47976491578426,22.951096261196554
False,21.451758399629544,22.928386584284798
False,21.423413662563522,22.903547875162563
False,21.394721581093403,22.87883819829551
False,21.365668469980005,22.853999489173283
False,21.336559966231803,22.827354328478528
False,21.307521843713698,22.79961239361474
False,21.2783983513702,22.769483362030112
False,21.24921360128939,22.737483362745365
False,21.21999040220325,22.70406400865364
False,21.190630350725254,22.669031751372156
False,21.161421488556353,22.63399949409067
False,21.132468084185593,22.59883820455401
False,21.103631981864993,22.5632898182518
False,21.07528398640869,22.525289819101165
False,21.04704482118781,22.48658014254704
False,21.01880500428888,22.4466446595687
False,20.99058929947804,22.40503175727302
False,20.962251730870637,22.36309627433938
False,20.933729085695198,22.320967243022977
False,20.904744400777727,22.279160792344523
False,20.875304844576842,22.237547890048837
False,20.845301586857108,22.196064020008336
False,20.814649257793143,22.154451117712647
False,20.783547922548266,22.113483376692862
False,20.752308431555416,22.072386603417897
False,20.72120188288609,22.029483378570408
False,20.690150726851563,21.986902734360875
False,20.65926183865309,21.94096725151664
False,20.628539128359023,21.894902736417233
False,20.598496118277847,21.850257576124804
False,20.569147797004863,21.80503177068406
False,20.54065643237614,21.761418868433076
False,20.512927531073476,21.719031772606307
False,20.48603473271726,21.6775479025658
False,20.46002495812756,21.635935000270116
